0.069648,0.072717,0.075294,0.078287,0.078849,0.080005,0.082268,0.083816,0.084819,0.085068,0.084353,0.0844,0.083766,0.083504,0.083249,0.082924,0.08275,0.082546,0.08169,0.080101,0.077285,0.071378,0.059725,0.059405,0.056188,0.053246,0.051065
-0.0028333,-0.00076172,-0.00037917,0.00017748,0.0004396,0.00042201,0.00037752,0.00048108,0.0012129,0.0013744,0.0020398,0.0022197,0.0026374,0.0037989,0.0036961,0.0038544,0.0038522,0.003851,0.0024741,0.0030326,0.0017914,-0.0010339,-0.0057429,-0.0063565,-0.009041,-0.011532,-0.014686
-0.00095344,-0.00063091,0.00041816,0.00029078,0.00043153,0.00044161,0.00038142,0.00028844,0.00053989,0.00067782,0.00071178,0.00066467,0.00062367,0.00057664,0.00035092,0.00029224,0.0002213,-0.00027632,-5.2805e-05,-0.00037194,-0.00018019,0.00027833,5.4422e-06,-0.0003979,-0.0010143,-0.00073977,-9.6125e-05
-0.045354,-0.037562,-0.03673,-0.023537,-0.013731,-0.015802,-0.012769,-0.01164,-0.0080083,-0.0077836,-0.005955,-0.004544,-0.0038128,-0.0035973,-0.0028786,-0.0022342,5.234e-06,0.0019963,0.0073022,0.0090402,0.010742,0.01555,0.023992,0.031885,0.03856,0.044294,0.04586
0.90161,0.90217,0.90051,0.90084,0.90007,0.89986,0.8999,0.90015,0.90049,0.90082,0.90085,0.901,0.90114,0.90122,0.90125,0.90126,0.90116,0.90094,0.90064,0.89831,0.89822,0.89826,0.89861,0.89781,0.897,0.89715,0.8972
0.34214,0.34402,0.34507,0.34646,0.34793,0.34808,0.34737,0.34541,0.34463,0.34418,0.34216,0.34176,0.34057,0.34093,0.33839,0.33834,0.33817,0.33902,0.34364,0.34622,0.3512,0.35514,0.36277,0.36225,0.3644,0.36673,0.36732
0.093236,0.092402,0.092843,0.092127,0.092447,0.092173,0.09284,0.093962,0.094879,0.096541,0.097751,0.096704,0.09867,0.099356,0.099063,0.098819,0.098188,0.098264,0.097706,0.096506,0.094069,0.089744,0.083405,0.077778,0.067268,0.056095,0.053749
-0.039922,-0.023992,-0.0098731,-0.0030374,0.0010519,0.0011015,-0.0062043,-0.020163,-0.042457,-0.069626,-0.098799,-0.097801,-0.081276,-0.075925,-0.067964,-0.064507,-0.060955,-0.060032,-0.059071,-0.051127,-0.055436,-0.047815,-0.039534,-0.025971,-0.010588,0.00088862,0.018748
0.89812,0.89075,0.89119,0.88952,0.89536,0.89994,0.90214,0.9003,0.90125,0.90095,0.90085,0.89972,0.89954,0.89895,0.89822,0.89724,0.8962,0.89372,0.89383,0.89407,0.89492,0.89898,0.90003,0.90036,0.90196,0.90318,0.90389
-0.33029,-0.3356,-0.3326,-0.32455,-0.27252,-0.23035,-0.20263,-0.18257,-0.16316,-0.15223,-0.14457,-0.14195,-0.14301,-0.14258,-0.14437,-0.14246,-0.11607,-0.077062,-0.1324,-0.14352,-0.16023,-0.17882,-0.19849,-0.21617,-0.23317,-0.2487,-0.26047
3.3731e-07,2.4002e-07,1.7479e-07,1.2553e-07,9.0628e-08,7.189e-08,-4.9487e-08,-3.125e-08,-2.749e-08,-1.3399e-08,-1.4528e-08,-1.1733e-08,-6.4231e-09,-3.3744e-09,-2.6282e-09,-4.3671e-09,-2.5453e-09,-3.1608e-09,-0.063992,-0.082525,-0.097943,-0.11453,-0.11799,-0.11489,-0.11266,-0.10686,-0.10562
0.015016,0.019778,0.024368,0.02603,0.11229,0.052225,0.046963,0.070542,0.089827,0.095841,0.10736,0.11819,0.1146,0.10068,0.082503,0.068921,0.04096,0.035375,0.024762,0.0076311,-0.017666,-0.04085,-0.060495,-0.068148,-0.067551,-0.066293,-0.064928
0.92247,0.92228,0.92259,0.92261,0.92252,0.92253,0.92247,0.92245,0.92252,0.92262,0.92266,0.92276,0.92284,0.92287,0.92287,0.92291,0.9229,0.9229,0.92292,0.92295,0.92302,0.92295,0.92292,0.92286,0.9228,0.92278,0.92273
0.32242,0.32291,0.32303,0.32359,0.32446,0.32508,0.32544,0.32543,0.32519,0.32524,0.32543,0.32572,0.32549,0.32554,0.32551,0.32543,0.32529,0.32492,0.32437,0.32399,0.32454,0.32393,0.32362,0.32314,0.3224,0.3215,0.32069
0.025916,0.025172,0.023172,0.022856,0.020591,0.021474,0.022909,0.020801,0.020536,0.020742,0.021051,0.021211,0.021777,0.0218,0.022079,0.022417,0.022607,0.022495,0.021177,0.020206,0.018184,0.014892,0.015144,0.015727,0.01356,0.012723,0.012857
-0.016295,-0.014252,-0.012239,-0.010621,-0.0081228,-0.0090426,-0.006876,-0.0061597,-0.0058539,-0.0057821,-0.0059161,-0.0061163,-0.0060916,-0.0062106,-0.006302,-0.0065192,-0.0071217,-0.0072182,-0.0080041,-0.010567,-0.014574,-0.022256,-0.022161,-0.025016,-0.026247,-0.027711,-0.028467
0.92433,0.92439,0.92439,0.92439,0.92429,0.92422,0.92422,0.92421,0.92415,0.92406,0.9238,0.92345,0.92284,0.9228,0.92283,0.92294,0.92298,0.92291,0.92295,0.92293,0.92287,0.92292,0.92312,0.92327,0.92358,0.92363,0.9236
-0.30257,-0.30298,-0.30246,-0.30215,-0.30173,-0.30086,-0.30049,-0.30076,-0.3012,-0.30063,-0.30072,-0.30099,-0.30123,-0.3016,-0.30223,-0.30269,-0.30294,-0.30398,-0.30485,-0.30602,-0.30891,-0.30852,-0.30832,-0.30841,-0.30783,-0.30761,-0.30773
0.014542,0.015088,0.015124,0.015014,0.013885,0.0141,0.012598,0.012965,0.013318,0.013708,0.014095,0.013166,0.013226,0.013454,0.013213,0.013092,0.01282,0.012501,0.011868,0.0091764,0.0084945,0.0064685,0.002791,-0.0061453,-0.0090486,-0.0090266,-0.0084565
0.0048825,0.0080181,0.010443,0.012674,0.014276,0.01697,0.015682,0.017824,0.017487,0.017175,0.017853,0.017791,0.017737,0.017727,0.017635,0.017546,0.01729,0.016995,0.015179,0.013845,0.010939,0.003602,-0.004216,-0.0035672,-0.0052786,-0.0048851,-0.007247
