-0.007539201216922627,-0.008811250560714598,-0.01001013977580465,-0.010948742320735413,-0.014266076144258746,-0.015425465149890284,-0.016894609338234938,-0.01788588042406727,-0.019038612208559437,-0.019043490656268636,-0.017399972053040585,-0.015175134258831753,-0.01337630137405033,-0.012153005413690554,-0.00961662679179221,-0.01026514169497396,-0.010179091452228036,-0.009970143567247612,-0.010370271164406418,-0.010279815898666734,-0.012305843441734826,-0.013310774644348695,-0.014012064035127288
0.2126501019123571,0.21757057549363337,0.22538171951917527,0.22260313041578772,0.23551072651750968,0.23682240781696925,0.25032568608121053,0.25935671009756944,0.25454945179695226,0.25409242259971276,0.24769311883932185,0.24977142066327446,0.2524821951152167,0.2539274745134073,0.26298073650086823,0.26293775162540306,0.2690330252218026,0.26849197034659944,0.2702691678416311,0.2740296327958374,0.26657760408527437,0.2684406241353179,0.26633560197968664
-0.2991889395681793,-0.30296757236961347,-0.29305060204156147,-0.30910980288698364,-0.31136708299534427,-0.32680967283270534,-0.33615799934853924,-0.3465778878942025,-0.33381771672391636,-0.3414083347799268,-0.33587366104681676,-0.33682609705206956,-0.34148677691470414,-0.3407087621981602,-0.3358321001109924,-0.34862351439310685,-0.351638701225208,-0.34503414650410935,-0.3518911924741712,-0.3534118583433373,-0.36126254306208655,-0.3704525297332973,-0.36429267652495384
-0.05867274015856292,-0.0639707435606204,-0.06434990396986971,-0.06460766049926699,-0.0677208873323316,-0.06590105852970324,-0.06776992618543703,-0.06585691134887685,-0.06611799951882373,-0.06521279172298546,-0.06619098316241832,-0.06673004433304175,-0.06517568786298597,-0.06504938078430678,-0.0650265757226334,-0.06510213568419478,-0.06318500304627121,-0.05834539934206725,-0.04795345515266122,-0.03198989378453674,-0.0147035692280262,0.003834063830209967,0.014391318187813754
-0.011309625058875346,-0.012778775966495374,-0.015457315376058777,-0.016139485150509638,-0.019564838560311066,-0.02100082342757649,-0.02328561409473508,-0.02419279794546078,-0.024291342620288446,-0.02557580809159695,-0.02659152498464363,-0.026516282231499152,-0.026893291022580527,-0.026942165704766728,-0.026650446868326034,-0.027118367165767994,-0.026898967585226537,-0.026433172661312912,-0.02571003017181613,-0.022422904569983592,-0.021041364884639674,-0.02000366771467708,-0.017692233182778013
-0.19267212720470098,-0.19746737805209483,-0.2137694649838747,-0.20947068278983688,-0.2159374211110525,-0.21523294178551905,-0.22787424033994377,-0.22425823993782854,-0.22179707639163568,-0.24462533313818227,-0.25204813599988624,-0.2574253076003881,-0.2451924061309716,-0.24265778866562346,-0.23396660571005004,-0.24654766418956425,-0.2499256340043082,-0.2448184309290913,-0.20533711405019953,-0.18391127725520126,-0.1589427408449517,-0.14239029752013535,-0.12340159858812468
-0.48623851202913765,-0.5212514948004925,-0.5464321513330263,-0.5626408514984548,-0.5797971781772854,-0.6019208473937921,-0.6127248277212449,-0.6033160319029054,-0.6096438991278605,-0.591783688204663,-0.569047459158675,-0.5592871187187981,-0.5432898546831594,-0.49925912636761416,-0.45784566154777157,-0.3809418149266476,-0.3257094264475549,-0.2965836777994759,-0.2255005529396778,-0.18043102740159403,-0.09175101269154685,-0.10247588376438162,-0.08008208245932573
-0.2659868050676292,-0.26807207849176107,-0.25316947617929897,-0.17484813698748025,-0.17771578393151796,-0.17818943858067926,-0.16321514785993022,-0.16242198123647256,-0.1625629275443964,-0.06359276781816628,-0.12438353553447135,-0.10734746095107452,-0.07897330067561217,-0.053127514497615866,-0.04038391798983863,-0.0794969067128692,-0.07383221629525413,-0.04074620531390924,-0.013558137587322567,-0.005268861104835824,-0.015332599982141948,0.006437747132531353,0.016600778979328587
0.012906625392197911,0.012837630546426436,0.014269463285202325,0.01664751580845399,0.021686403318946983,0.023313248850460284,0.023788142851617313,0.02567392947189276,0.026401954034011604,0.028133809748471586,0.027782781999820753,0.02799581943178968,0.0282372100888994,0.029181484644479255,0.029079152255228502,0.028837552936053255,0.02815817083555483,0.02744541442481652,0.02697150355086474,0.025677526685978377,0.024779316828854474,0.022752041450876448,0.01978543597594545
-0.19887422761301518,-0.20137464361690038,-0.21118668544745925,-0.22136874842940266,-0.22989232818929486,-0.23427431770229007,-0.2484482491966504,-0.2620850194502879,-0.2740875234516887,-0.2736513919414257,-0.2764074428739184,-0.2541579340540878,-0.24789413932526544,-0.2375500607767371,-0.22154727400486857,-0.21544090806594154,-0.2074432284405502,-0.1962305289996504,-0.1847695930161266,-0.17583460139938167,-0.1697282474459343,-0.15013576419527247,-0.08907748138146328
-0.5597864453666296,-0.5711065035343126,-0.577664839159548,-0.5776160502887372,-0.5759137407403064,-0.5725398688154791,-0.5892194555037935,-0.5711680540784575,-0.5667075461134541,-0.5756014876707477,-0.5711933372983008,-0.5684294713355011,-0.5364807146086938,-0.5169275896501768,-0.484799830101492,-0.4300850620197771,-0.39048457614786913,-0.35340583614276544,-0.31705635961070505,-0.3066151739700343,-0.27682121809585736,-0.24993356729618457,-0.21659236132553222
-0.15760911749739145,-0.15739939718651128,-0.14298072591736818,-0.1699107031517507,-0.16481848342478966,-0.1428033418772164,-0.14690310151487476,-0.16559077845516035,-0.1731771266395457,-0.18276185394423047,-0.19083164603842423,-0.16971406231156239,0.13636266458958593,-0.004242592656234366,-0.00034663882704727905,0.009632097979843851,0.009738955681028312,0.029074201990783637,0.030705196589697756,0.032478155777300476,0.044700397843427324,0.04243096081309772,0.03904686739582056
4.2519297968177095e-10,2.1779309642043513e-10,1.7529537356735507e-09,1.5975900936727606e-09,1.9137910911134314e-09,2.015482622315414e-09,1.0087784380003703e-09,-1.4173712098253752e-10,-1.116183865865741e-09,-2.048523483079435e-09,-1.956711636025465e-09,-1.2701166917061416e-09,-1.02942403908665e-09,-8.167553344683079e-10,-1.1082543520734882e-09,-1.0963682011275304e-09,-1.895114223721287e-09,-1.9341779159286343e-09,-1.7743272709982422e-09,-1.6076070489176793e-09,-1.5543821462477874e-09,-1.4014183397254508e-09,-1.2943585247013547e-09
0.1134693474178089,0.1211512553257926,0.130523167759255,0.13096584937845424,0.16162963131659736,0.18380447408620804,0.19222083124407374,0.2042795579481219,0.21077890179854278,0.20687774254720534,0.21053173358226182,0.20611333078879196,0.1978241685127351,0.19519262613330096,0.18896607024686946,0.19007037695448062,0.1803648525391948,0.17135013044529634,0.1590772556074758,0.1479414642635191,0.13114001315361384,0.11400099057996975,0.09758995120839396
