0.02042360060514372, 0.24357034795763993, 0.01664145234493192, 0.006051437216338881, 0.00832072617246596, 0.09001512859304085, 0.01361573373676248, 0.24357034795763993, 0.24357034795763993, 0.24357034795763993, 0.019667170953101363, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 0.25642965204236007, 0.018154311649016642, 0.07488653555219364, 0.00832072617246596, 
0.018168054504163512, 0.2808478425435276, 0.021196063588190765, 0.2331566994700984, 0.2331566994700984, 0.0174110522331567, 0.000757002271006813, 0.07872823618470856, 0.01514004542013626, 0.008327024981074944, 0.07872823618470856, 0.07872823618470856, 0.013626040878122634, 0.2331566994700984, 0.2331566994700984, 0.2331566994700984, 0.2331566994700984, 0.2331566994700984, 
0.006813020439061317, 0.24148372445117336, 0.24148372445117336, 0.02195306585919758, 0.28690386071158214, 0.28690386071158214, 0.01514004542013626, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.10673732021196064, 0.00984102952308857, 0.28690386071158214, 0.28690386071158214, 0.28690386071158214, 0.28690386071158214, 0.28690386071158214, 0.28690386071158214, 
0.003032600454890068, 0.022744503411675512, 0.00530705079605762, 0.02577710386656558, 0.244882486732373, 0.021986353297952996, 0.19257012888551933, 0.19257012888551933, 0.02047005307050796, 0.1023502653525398, 0.009855951478392721, 0.015163002274450341, 0.19257012888551933, 0.015163002274450341, 0.244882486732373, 0.244882486732373, 0.021986353297952996, 0.19257012888551933, 
0.024242424242424242, 0.26590909090909093, 0.26590909090909093, 0.011363636363636364, 0.09848484848484848, 0.00909090909090909, 0.004545454545454545, 0.0007575757575757576, 0.2606060606060606, 0.2606060606060606, 0.2606060606060606, 0.2606060606060606, 0.2606060606060606, 0.01818181818181818, 0.05303030303030303, 0.05303030303030303, 0.0015151515151515152, 0.019696969696969695, 
0.003785011355034065, 0.2664647993943982, 0.2664647993943982, 0.026495079485238455, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.20136260408781226, 0.013626040878122634, 0.06661619984859955, 0.06661619984859955, 0.01968205904617714, 0.018168054504163512, 
0.2496206373292868, 0.015174506828528073, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.09104704097116843, 0.010622154779969651, 0.015174506828528073, 0.007587253414264037, 0.014415781487101669, 0.2496206373292868, 0.2496206373292868, 0.2496206373292868, 0.2496206373292868, 
0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.012112036336109008, 0.014383043149129448, 0.00984102952308857, 0.0757002271006813, 0.0757002271006813, 0.018925056775170326, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.336109008327025, 0.02195306585919758, 
0.30507191521574567, 0.30507191521574567, 0.00984102952308857, 0.05147615442846329, 0.013626040878122634, 0.000757002271006813, 0.022710068130204392, 0.000757002271006813, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 0.19454958364875094, 
0.02725208175624527, 0.21196063588190764, 0.21196063588190764, 0.02195306585919758, 0.10598031794095382, 0.10598031794095382, 0.10598031794095382, 0.001514004542013626, 0.010598031794095382, 0.006813020439061317, 0.10598031794095382, 0.10598031794095382, 0.015897047691143074, 0.21196063588190764, 0.022710068130204392, 0.2573807721423164, 0.2573807721423164, 0.005299015897047691, 
